"id","sku_name","base_price","cogs","category"
"P477550","barico_BS006-",18850,15834,"School & Education"
"P401320","NJ_YNJ11008",18850,15834,"Women Fashion"
"P431358","Relevant-RN-8-S",18850,13746,"Men Fashion"
"P237849","ew_X01-Black/Golden",18850,12238,"Men Fashion"
"P476437","LS_8901030456619",18850,16008,"Superstore"
"P150371","Valarie_MFP 04-M",18850,12818,"Men Fashion"
"P625341","fashion cafe_25930",18850,14326,"Women Fashion"
"P783390","Valarie_MF 11-L",18850,11310,"Men Fashion"
"P491376","AT-Monkey 4 in 1 puzzle",18850,14848,"Kids & Baby"
"P410968","PlanetX_PX-9255",18850,16182,"Kids & Baby"
"P757956","Valarie_MFP 08-XL",18850,16182,"Men Fashion"
"P682927","HKT_CaseforiPhone7-NavyBlue",18850,16182,"Mobiles & Tablets"
"P963921","Valarie_MFP 04-L",18850,16182,"Men Fashion"
"P427331","Relevant-RN-10-XL",18850,15602,"Men Fashion"
"P872617","LS_016000305700",18850,11658,"Superstore"
"P557336","HKT_CaseforiPhone7-Red",18850,16588,"Mobiles & Tablets"
"P900575","Valarie_LF 07-L",18850,11310,"Women Fashion"
"P581796","mytee_Mytee290-Black-XL",18792,15022,"Men Fashion"
"P171343","mytee_Mytee290-Black-M",18792,13862,"Men Fashion"
"P467712","mytee_Mytee290-Black -S",18792,12180,"Men Fashion"
"P870016","mytee_Mytee290-Black-L",18792,12180,"Men Fashion"
"P445342","Degreez_28109",18792,14268,"Women Fashion"
"P899988","JBS_TAT-213",18792,12006,"Home & Living"
"P280411","Degreez_27906",18792,14268,"Women Fashion"
"P650598","SweetTouch_3003080970086-108",18734,13630,"Beauty & Grooming"
"P689366","SweetTouch_3003080970017-101",18734,13282,"Beauty & Grooming"
"P491527","Aladdin_Adjustable Jump Rope With Counter - Yellow & Orange",18676,13050,"Health & Sports"
"P870539","osaka_Rechargable Light # OS-6100",18676,13224,"Appliances"
"P308075","JBS_WEN-065",18618,16530,"Home & Living"
"P298557","kcc_glamour deal",18560,11658,"Beauty & Grooming"
"P375150","cr_MIX NUT (PREMIUM)-200 GM",18560,14094,"Soghaat"
"P740903","L&L_LLHLE8224S",18560,13688,"Home & Living"
"P475021","KureshiC_KC-PO2AWFU-BS",18560,15196,"Men Fashion"
"P655109","ponds_PAF1",18560,15950,"Beauty & Grooming"
"P388569","smsm_13854",18560,12412,"Superstore"
"P399981","smsm_6890767818796",18560,12992,"Superstore"
"P813481","joko_NJLA40031-B",18560,13920,"Beauty & Grooming"
"P290578","MDF 015_Sunflower Seeds Salted 250 gm",18560,13340,"Soghaat"
"P108114","joko_NJLA40047-B",18560,14616,"Beauty & Grooming"
"P291431","vitamin_Children Vitamins",18560,14268,"Health & Sports"
"P866290","Rajesh_RAJ024",18560,14442,"Appliances"
"P161335","ponds_PPW4",18560,15370,"Beauty & Grooming"
"P604412","LS_5022496103008",18560,13166,"Superstore"
"P769821","Almond Sohan Halwa- 1Kg_deal",18560,13688,"Soghaat"
"P128072","Netpower_NetpowerKeyboard",18560,13166,"Computing"
"P950400","herbion_ Isphagol Plain Jar 140gm",18560,15022,"Health & Sports"
"P882026","Adolphs_CS-3-M",18560,11484,"Men Fashion"
"P236661","joko_NJLA40061-B",18560,12992,"Beauty & Grooming"
"P469115","ponds_PWG3",18560,13920,"Beauty & Grooming"
"P168744","LS_028400017091",18560,14442,"Superstore"
"P624587","BTEN_BT-0009-M",18560,13166,"Men Fashion"
"P448641","Nivea_StrongPowerShampooForMen",18560,15196,"Beauty & Grooming"
"P971943","M&ME_8011",18560,14848,"Kids & Baby"
"P867025","ponds_PFW2",18560,14848,"Beauty & Grooming"
"P216278","BTEN_BT-0008-L",18560,16472,"Men Fashion"
"P351263","RAJESH_RAJ0262",18560,14442,"Beauty & Grooming"
"P530042","aw_Son of a Gun Protectant-10oz./295ml ",18560,13166,"Others"
"P202911","BTEN_BT-0008-M",18560,15544,"Men Fashion"
"P326454","Nivea_IntenseRepairShampoo250ml",18560,15950,"Beauty & Grooming"
"P322302","eveline_7) White Prestige 4D Face Wash 100ml",18560,15544,"Beauty & Grooming"
"P860974","Egala_EGA-Pant-TightBl",18560,11136,"Women Fashion"
"P442541","Bold_Infinity-120ml",18560,13514,"Beauty & Grooming"
"P610826","Fmate_Chicken Malai Boti",18502,14384,"Superstore"
"P927316","Fmate_Chicken Karahi  (Boneless)",18502,12528,"Superstore"
"P499494","Fmate_Shahi Qorma (Boneless)",18502,11252,"Superstore"
"P716604","ihijab_CAP035",18502,13688,"Women Fashion"
"P905987","ihijab_CAP036",18502,11832,"Women Fashion"
"P942392","ihijab_CAP034",18502,14964,"Women Fashion"
"P851176","pak_ V 334",18502,14384,"Home & Living"
"P168930","Fmate_Chicken Hara Masala (Boneless)",18502,16646,"Superstore"
"P422052","Fmate_Kareley Qeema",18502,16066,"Superstore"
"P455845","aronline_1127",18502,13688,"Mobiles & Tablets"
"P938520","Themark_ZAD",18502,12354,"Women Fashion"
"P917247","LS_7702018082438",18444,14732,"Superstore"
"P324991","CK_330-Lady Pyjama-Medium",18386,11020,"Women Fashion"
"P365827","CK_330-Lady Pyjama-Large",18386,13050,"Women Fashion"
"P275086","JBS_SL-STOR-082",18328,12064,"Home & Living"
"P195389","Emo-SS-17498 Magenta SweatshirtLarge",18270,13688,"Men Fashion"
"P506893","BK1050200CF",18270,11136,"Soghaat"
"P724343","TTmachine_0004-M",18270,15486,"Men Fashion"
"P957999","HR_Kashmiri Mixture 200g",18270,11832,"Soghaat"
"P519653","Grace_Comfort-2-Pack-XL",18270,12934,"Men Fashion"
"P613460","Z&A_ZEES-0225",18270,13862,"Appliances"
"P607693","jockey_J429-1018-L",18270,15312,"Men Fashion"
"P619019","jockey_J427-1018-S",18270,15312,"Men Fashion"
"P687555","LS_5010029000016",18270,14964,"Superstore"
"P822713","Trendz_TR-0230",18270,12238,"Health & Sports"
"P704739","Nivea_SilverProtectBodySprayForMen150ml",18270,13282,"Beauty & Grooming"
"P168793","jockey_J62-1018-M",18270,11658,"Men Fashion"
"P268549","jockey_J166-1018-M",18270,11484,"Men Fashion"
"P757359","jockey_J65-1018-S",18270,11310,"Men Fashion"
"P744663","LS_4006424022372",18270,11832,"Superstore"
"P953505","jockey_J270-1018-Xl",18270,10962,"Men Fashion"
"P361200","jockey_J64-1018-Xl",18270,13282,"Men Fashion"
"P122381","JBS_SL-Stor-078",18270,12006,"Home & Living"
"P386455","Z&A_ZEES-0233",18270,12412,"Home & Living"
"P119470","JBS_SL-STOR-084",18270,15660,"Home & Living"
"P724403","JBS_SL-Stor-044",18270,16414,"Home & Living"
"P769616","Saloni_DMPSP",18270,11484,"Beauty & Grooming"
"P481402","Saloni_DMHL",18270,10962,"Beauty & Grooming"
"P787718","JBS_SL-Stor-062",18270,10962,"Home & Living"
"P504662","LC_LCULP-10",18270,15892,"Beauty & Grooming"
"P549509","LS_5010724514436",18270,14210,"Superstore"
"P521692","JBS_SL-STOR-060",18270,15660,"Home & Living"
"P477753","TTmachine_0004-XL",18270,15892,"Men Fashion"
"P993894","Grace_Comfort-2-Pack-S",18270,15486,"Men Fashion"
"P657289","TTmachine_0005-M",18270,10962,"Men Fashion"
"P504749","LC_LCULP-4",18270,16414,"Beauty & Grooming"
"P787935","LS_4006424022334",18270,14384,"Superstore"
"P840905","jockey_J167-1018-L",18270,15312,"Men Fashion"
"P982193","Z&A_ZEES-0231",18270,11136,"Beauty & Grooming"
"P705761","Z&A_ZEES-0234",18270,13514,"Beauty & Grooming"
"P436583","sg_Almond Shampoo-200 ml",18270,11484,"Beauty & Grooming"
"P243869","Z&A_ZEES-0227",18270,16066,"Beauty & Grooming"
"P577717","jockey_J268-1018-M",18270,12238,"Men Fashion"
"P682461","jockey_J428-1018-M",18270,12238,"Men Fashion"
"P121342","jockey_J68-1018-Xl",18270,16240,"Men Fashion"
"P553753","SweetTouch_3003452290040-1144",18270,12934,"Beauty & Grooming"
"P506877","Unique_dec-st-pk",18270,13862,"Home & Living"
"P432834","coleman_Illumi Glow Stick",18270,13282,"Home & Living"
"P594118","LS_717273504646",18270,11832,"Superstore"
"P820992","Grace_Comfort-2-Pack-L",18270,14964,"Men Fashion"
"P398359","Grace_Comfort-2-Pack-M",18270,14036,"Men Fashion"
"P505070","LC_LCULP-11",18270,10962,"Beauty & Grooming"
"P708873","Unique_dec-bscy-01",18270,12760,"Home & Living"
"P437753","LS_4005808166206",18270,12006,"Superstore"
"P653684","BP_SP00207",18212,11600,"Health & Sports"
"P253862","emart_Handy-polybag-sealer",18154,11948,"Home & Living"
"P442875","swi_LT30",18154,14326,"School & Education"
"P767478","saloni_DANBYS40",18154,15950,"Beauty & Grooming"
"P274357","Etrier_FW08",18154,11020,"Men Fashion"
"P941432","pak_ V 234",18154,11948,"Home & Living"
"P392732","Space_Ear-Phone-WA-500",18154,11774,"Mobiles & Tablets"
"P970085","edukaan_201387",18154,12702,"Kids & Baby"
"P901094","Etrier_FW07",18154,11774,"Men Fashion"
"P468017","Etrier_FW12",18154,15428,"Men Fashion"
"P842751","Etrier_FW11",18154,11020,"Men Fashion"
"P100528","Etrier_FW06",18154,12122,"Men Fashion"
"P422789","Etrier_FW09",18154,15602,"Men Fashion"
"P162741","mva_Seeds-Salted-250gm",18154,13746,"Soghaat"
"P388483","edukaan_201386",18154,11426,"Kids & Baby"
"P834231","Etrier_FW10",18154,13572,"Men Fashion"
"P439398","MYWALET_MW-032-D-Brown ",18096,12296,"Men Fashion"
"P668457","LS_8888011050045",17980,12586,"Superstore"
"P710789","stinnos_758",17980,13282,"Kids & Baby"
"P283629","Rajesh_RAJ032",17980,10788,"Appliances"
"P694526","Butt_Butter-Toffee-500gms",17980,15776,"Soghaat"
"P846632","GFE_04_RollNGocosmeticBag",17980,12180,"Women Fashion"
"P590070","aw_WD40 -200 ml ",17980,14732,"Others"
"P812511","barico_BS0133",17980,11310,"School & Education"
"P739061","BE_Mini-USB-rechargable-fan",17980,12586,"Appliances"
"P122569","GFE_27_Microtouchmax",17980,12180,"Beauty & Grooming"
"P662182","Zia_FM2",17980,16182,"Books"
"P669869","Turbo_100131",17980,12586,"Home & Living"
"P239845","LS_034000312177",17980,11136,"Superstore"
"P884469","JBS_TAT-028",17980,13456,"Home & Living"
"P466077","SMSM_8901088021098",17980,14906,"Superstore"
"P258455","st_PX009",17980,12586,"Home & Living"
"P841858","Rajesh_WO502EL0A3FRKNAFAMZ",17980,14152,"Mobiles & Tablets"
"P345743","Al-Bakio_1B258",17980,14732,"School & Education"
"P684181","Al-Bakio_1B257",17980,11658,"School & Education"
"P674354","AT-Geometrical Shape Sort",17980,14152,"Kids & Baby"
"P814648","Turbo_100155",17980,12354,"Home & Living"
"P983797","Fmate_Chicken Achari (Boneless)",17922,14152,"Superstore"
"P587732","Pak_Vase V-443",17922,13746,"Home & Living"
"P209626","sehgalmotors_296083",17922,10730,"Superstore"
"P639388","UG_WP1",17864,12644,"School & Education"
"P306254","LS_8961014008104",17864,12296,"Superstore"
"P137379","e-seller_168",17864,13398,"Mobiles & Tablets"
"P509153","M&M_Eye Varnish -Velvet Teal",17748,11310,"Beauty & Grooming"
"P599878","M&M_Eye Varnish -Velvet Diamond",17748,13456,"Beauty & Grooming"
"P639863","M&M_Eye Varnish -Velvet Azul",17748,12760,"Beauty & Grooming"
"P358220","M&M_Eye Varnish -Velvet Royale",17748,13630,"Beauty & Grooming"
"P834296","M&M_Eye Varnish -Velvet Mocha",17748,14906,"Beauty & Grooming"
"P142668","BK2010400CF",17690,14848,"Soghaat"
"P715854","BE_SALON EXPRESS-9",17690,11136,"Beauty & Grooming"
"P226537","smsm_8966000005259",17690,10614,"Superstore"
"P455371","BE_5 SECOND FIX-10",17690,11658,"Superstore"
"P700010","GFE_REDDEX-PEST-REPELLING-AID",17690,15370,"Appliances"
"P887511","Saloni_DPHLP",17690,13920,"Beauty & Grooming"
"P933080","Saloni_DDFW",17690,12354,"Beauty & Grooming"
"P816046","Echange_EP_28-XL",17690,15718,"Men Fashion"
"P360909","LS_079400338334",17690,15544,"Superstore"
"P237034","Saloni_DPCG",17690,10962,"Beauty & Grooming"
"P445291","aronline_1116",17690,12528,"Mobiles & Tablets"
"P103828","LS_8901499008817",17690,15022,"Superstore"
"P559476","LS_025407805614",17690,11136,"Superstore"
"P224151","HAS_Black 1.5m HDMI To Micro HDMI Cable",17574,15254,"Computing"
"P311776","HAS_RL-L100",17574,11774,"Mobiles & Tablets"
"P804868","fashion cafe_21979",17574,12818,"Women Fashion"
"P132046","fashion cafe_10681-6",17574,13862,"Women Fashion"
"P700492","Ucsan Plastik_M718",17516,12760,"Home & Living"
"P179929","Ucsan Plastik_M-277",17516,11716,"Home & Living"
"P667644","Ucsan Plastik_M- 258",17516,11890,"Home & Living"
"P792670","Ucsan Plastik_M-022",17516,13108,"Home & Living"
"P333779","Laptoys_SA-4.1 - 4 in 1 Laptop Skin Pack",17458,10962,"Computing"
"P982769","RS_Soan Papri-500gm",17400,14790,"Soghaat"
"P968444","greenroot_Coconut Oil",17400,11484,"Beauty & Grooming"
"P201398","bata_5616462-black-40",17400,14094,"Women Fashion"
"P268147","Bata_5615458-TPR-Red -40",17400,12006,"Women Fashion"
"P137878","Bata_5615458-TPR-Red -37",17400,13224,"Women Fashion"
"P286659","sg_Rose Water -750 ml",17400,10614,"Beauty & Grooming"
"P821038","mau_111244Pressed Powder -  Shade 4",17400,15138,"Beauty & Grooming"
"P180356","Xenium_JC-2016128",17400,11484,"Mobiles & Tablets"
"P568444","RS_Sohan Halwa Tin",17400,15660,"Soghaat"
"P551420","Kmade_Ketchup_Deal",17400,12702,"Superstore"
"P144989","Chk_Mixed Vegetable Pickle 300g",17400,11310,"Superstore"
"P537334","RAF_1500ml",17400,12180,"Superstore"
"P140058","bata_5616451-black-38",17400,12006,"Women Fashion"
"P888702","Bata_5615451-PU-Red-39",17400,14964,"Women Fashion"
"P254533","Bata_5616095-PU-Black-38",17400,11658,"Women Fashion"
"P682332","Bata_5615458-TPR-Red -39",17400,14268,"Women Fashion"
"P882252","Bata_6615494-PU-Red-40",17400,11310,"Women Fashion"
"P848852","Hstyle_HW-2016148",17400,13050,"Beauty & Grooming"
"P254520","Bata_5616427-PU-Black-40",17400,10440,"Women Fashion"
"P954362","Bata_6615494-PU-Red-37",17400,11310,"Women Fashion"
"P867625","Bata_5615458-TPR-Red -36",17400,12528,"Women Fashion"
"P950598","Bata_6615494-PU-Red-38",17400,13398,"Women Fashion"
"P797913","Bata_5615497-PU-Red -36",17400,15660,"Women Fashion"
"P510590","itter_AB 1214",17400,13398,"Beauty & Grooming"
"P820458","sa_Dania (Saeed Ajmal)",17400,12702,"Beauty & Grooming"
"P833059","Xenium_TG-201653",17400,14616,"Mobiles & Tablets"
"P178251","Bparcel_2600mAh-BW",17400,14964,"Mobiles & Tablets"
"P300840","mau_110646 Yummy Cream Blusher",17400,15486,"Beauty & Grooming"
"P817299","bata_5616462-black-36",17400,12006,"Women Fashion"
"P489854","Topline_Waheed Murad His Life and Our Times",17400,13398,"Books"
"P853131","Bata_6619494-PU-Blue-40",17400,10962,"Women Fashion"
"P315025","ubaab_UBB-1036",17400,11658,"Women Fashion"
"P737695","Xenium_TG-2016132",17400,10614,"Mobiles & Tablets"
"P852600","Gshop_GS-J8",17400,14964,"Women Fashion"
"P157465","Xenium_JC-2016124",17400,14442,"Mobiles & Tablets"
"P296719","pak_B-32",17400,10788,"Home & Living"
"P818781","S-Tek_660552",17400,15138,"Computing"
"P125019","UK_ Gift Box Almond Patisa 500 Gms",17400,12528,"Soghaat"
"P476093","MRK_MUW-BLACK-XL",17400,12354,"Men Fashion"
"P143122","bata_5616462-black-37",17400,11658,"Women Fashion"
"P374852","bata_5616462-black-39",17400,12528,"Women Fashion"
"P479347","SC_11L-L",17400,10962,"Men Fashion"
"P171017","bata_5616451-black-40",17400,12180,"Women Fashion"
"P144313","smsm_270302",17400,12354,"Superstore"
"P953682","vitamin_Acidity Relief Formula",17400,13746,"Health & Sports"
"P516828","vitamin_Digest Aid",17400,13050,"Health & Sports"
"P150287","pak_ B-5",17400,10962,"Home & Living"
"P355855","emo_LT-25996-XL",17400,14616,"Women Fashion"
"P963640","emo_LT-25996-M",17400,14268,"Women Fashion"
"P436621","Chk_Sweet Chilli Sauce 300 gms with Free Arabian Garlic Sauce 27",17400,14094,"Superstore"
"P168718","Espico_Cotton Panties (3 Pack)-Skin, Black, Pink-S",17400,12354,"Women Fashion"
"P776058","BWS_R021A",17400,10614,"Women Fashion"
"P442189","bata_5616462-black-38",17400,12528,"Women Fashion"
"P641372","Zia_Z55",17400,11484,"Books"
"P808750","Zia_133",17400,15486,"Books"
"P653303","Zia_412",17400,10962,"Books"
"P358909","Greenroot_Bael marmalade",17400,14442,"Soghaat"
"P737168","oasis_Oasis-60-42",17400,14094,"Men Fashion"
"P935245","Bata_5616427-PU-Black-38",17400,14616,"Women Fashion"
"P600296","Bata_5616427-PU-Black-39",17400,12006,"Women Fashion"
"P608904","Bata_5614462-PU-Brown -40",17400,10614,"Women Fashion"
"P719595","tr_Pure Natural Raw Longan Honey 80 g.",17400,10962,"Soghaat"
"P842067","BWS_PN054C",17400,14964,"Women Fashion"
"P553480","Atiqa_ABO-01",17400,12354,"Beauty & Grooming"
"P409358","Jayqeu_BL-01-Red-XL",17400,11310,"Women Fashion"
"P668017","MTA_1013",17400,15312,"Mobiles & Tablets"
"P181147","SN_sukri200gm",17400,10788,"Soghaat"
"P680436","Nau_Naurus-1.5LTR",17400,11136,"Superstore"
"P381822","RS_Sohan Halwa_Tin-450 GM",17400,15660,"Soghaat"
"P877227","sa_Aleena (Saeed Ajmal)",17400,13224,"Beauty & Grooming"
"P459111","sa_Misal (Saeed Ajmal)",17400,13746,"Beauty & Grooming"
"P929438","Kmade_Salsa_Deal",17400,13746,"Superstore"
"P148962","edukaan_7071-A4 - 6 Subjects",17400,13746,"School & Education"
"P997688","herbion_Verona Capsules 20 s",17400,14094,"Health & Sports"
"P381734","Genius_ECO-u261-LI-pink",17400,10788,"Mobiles & Tablets"
"P533137","Jayqeu_BL-01-Red-S",17400,14790,"Women Fashion"
"P708112","Jayqeu_BL-01-Red-M",17400,10440,"Women Fashion"
"P897561","Jayqeu_BL-01-Red-L",17400,12006,"Women Fashion"
"P759823","Jayqeu_BL-01-Red-XXL",17400,11136,"Women Fashion"
"P247829","Jayqeu_BL-01-XL",17400,12528,"Women Fashion"
"P232371","edukaan_200940",17400,11136,"Kids & Baby"
"P120586","RBC_Glimpses of Quaid-e-Azam",17400,14442,"Books"
"P922516","Space_Tunes 503 - Black",17400,12528,"Mobiles & Tablets"
"P990037","ubaab_UBB-1037",17400,12006,"Women Fashion"
"P432363","Ahan_wod0504",17400,12528,"Home & Living"
"P663980","2Zee_CS2",17400,12354,"Beauty & Grooming"
"P292617","joko_NJKN50014-B",17400,11484,"Beauty & Grooming"
"P766347","greenroot_Castor Natural Oil",17400,14268,"Beauty & Grooming"
"P170333","FA_007",17400,11310,"Beauty & Grooming"
"P175152","Xenium_JC-2016129",17400,15660,"Mobiles & Tablets"
"P504420","Atiqa_ACFP-7",17400,11832,"Beauty & Grooming"
"P504422","Atiqa_ACFP-6",17400,13050,"Beauty & Grooming"
"P308622","Samtex_kitchen$18",17400,11832,"Home & Living"
"P556412","bata_5616451-black-36",17400,10440,"Women Fashion"
"P798189","Chk_Sweet Chili Sauce 275g",17400,12702,"Superstore"
"P883427","Bata_5616095-PU-Black-40",17400,12702,"Women Fashion"
"P337636","bata_5616451-black-39",17400,12528,"Women Fashion"
"P414464","greenroot_Apple Marmalade",17400,15660,"Soghaat"
"P811444","greenroot_Carrot Marmalade",17400,13224,"Soghaat"
"P113523","Netpower_HDMI-to-HDMI-5M",17400,13398,"Mobiles & Tablets"
"P732890","BWS_E019B-Crown",17400,12528,"Women Fashion"
"P542157","edukaan_201545",17400,12354,"Kids & Baby"
"P552639","Laptoys_Mono Selfie Stick - Green",17400,14442,"Mobiles & Tablets"
"P962898","Bata_6619494-PU-Blue-38",17400,12180,"Women Fashion"
"P588145","Bata_5614462-PU-Brown -37",17400,10788,"Women Fashion"
"P481467","edukaan_7113-A4 - 6 Subjects",17400,12876,"School & Education"
"P766559","edukaan_7001-A4 - 6 Subjects",17400,15486,"School & Education"
"P407305","edukaan_7011-A4 - 6 Subjects",17400,14964,"School & Education"
"P451227","zubairco_ Water Bottle 1603-25 Red",17400,12876,"School & Education"
"P978743","Xenium_JC-2016125",17400,10962,"Mobiles & Tablets"
"P372045","vitamin_Vita Silver",17400,12528,"Health & Sports"
"P131208","Chatkhaar_Chilli Garlic Sauce 300gm",17400,14616,"Superstore"
"P804853","Chatkhaar_Tamarind Masala Sauce 300gm",17400,14268,"Superstore"
"P305805","Chatkhaar_African Hot Chilli Sauce 300gm",17400,11136,"Superstore"
"P520558","Chk_Portuguese Piri Piri Sauce 275g",17400,13224,"Superstore"
"P476204","edukaan_7040-A4 - 300 Pages",17400,14094,"School & Education"
"P966214","edukaan_7041-A4 - 300 Pages",17400,14268,"School & Education"
"P382334","edukaan_7034-A4 - 300 Pages",17400,12006,"School & Education"
"P964968","edukaan_7158-A4 - 300 Pages",17400,13746,"School & Education"
"P262625","edukaan_7031-A4 - 300 Pages",17400,14094,"School & Education"
"P736715","Marhaba_Almond-Oil",17400,12528,"Health & Sports"
"P327871","Bata_6615494-PU-Red-39",17400,14616,"Women Fashion"
"P714541","Adolphs_AD-DR-0052-L",17400,14094,"Men Fashion"
"P191182","Adolphs_AD-DR-0060-L",17400,14442,"Men Fashion"
"P339202","sa_Oud Tayyaba  (Saeed Ajmal)",17400,12354,"Beauty & Grooming"
"P301872","Aladdin_Family Fitness Set Gym (Multicolor)",17400,13050,"Health & Sports"
"P479202","edukaan_7159-A4 - 300 Pages",17400,11658,"School & Education"
"P412956","Bata_5615451-PU-Red-40",17400,14442,"Women Fashion"
"P541930","Bata_5616095-PU-Black -36",17400,14442,"Women Fashion"
"P159214","edukaan_7019-A4 - 6 Subjects",17400,14442,"School & Education"
"P117997","edukaan_7120-A4 - 6 Subjects",17400,11310,"School & Education"
"P259559","edukaan_7093-A4 - 6 Subjects",17400,10614,"School & Education"
"P469967","edukaan_7075-A4 - 6 Subjects",17400,14268,"School & Education"
"P814030","bata_5616451-black-37",17400,13050,"Women Fashion"
"P261056","BWS_E019B-Bow",17400,14790,"Women Fashion"
"P987046","sa_Oud Tayyaba (Saeed Ajmal)",17400,15486,"Beauty & Grooming"
"P558589","BWS_PN058B-Orange",17400,15486,"Women Fashion"
"P111613","MRK_MVEST-WHITE-XL",17400,12354,"Men Fashion"
"P766628","Bata_6619494-PU-Blue-39",17400,14094,"Women Fashion"
"P302172","Bata_5615427-PU-Red -39",17400,14616,"Women Fashion"
"P409795","edukaan_7069-A4 - 300 Pages",17400,15486,"School & Education"
